Mobile_Model_Name,Registered_Users,Share_Percentage_of_Mobile_Brand,Quarter,Year,State
Motorola,1984,0.013356402,4,2020,sikkim
OnePlus,1764,0.011875349,4,2020,sikkim
Lenovo,1714,0.011538746,4,2020,sikkim
Others,11564,0.077849512,4,2020,sikkim
Samsung,52629,0.328493942,1,2021,sikkim
Xiaomi,32524,0.20300475,1,2021,sikkim
Vivo,26109,0.162964304,1,2021,sikkim
Oppo,16921,0.105615649,1,2021,sikkim
Realme,7053,0.044022645,1,2021,sikkim
Apple,4803,0.029978841,1,2021,sikkim
HMD Global,2163,0.013500777,1,2021,sikkim
Motorola,2031,0.012676874,1,2021,sikkim
OnePlus,1924,0.012009013,1,2021,sikkim
Huawei,1738,0.010848059,1,2021,sikkim
Others,12318,0.076885147,1,2021,sikkim
Samsung,55452,0.322883428,2,2021,sikkim
Xiaomi,34745,0.202311634,2,2021,sikkim
Vivo,28736,0.167322697,2,2021,sikkim
Oppo,18141,0.105630604,2,2021,sikkim
Realme,8547,0.04976709,2,2021,sikkim
Apple,5244,0.030534529,2,2021,sikkim
HMD Global,2238,0.013031326,2,2021,sikkim
OnePlus,2072,0.012064749,2,2021,sikkim
Motorola,2043,0.011895889,2,2021,sikkim
Tecno,1729,0.010067544,2,2021,sikkim
Others,12793,0.074490509,2,2021,sikkim
Samsung,57652,0.312150433,3,2021,sikkim
Xiaomi,37473,0.20289345,3,2021,sikkim
Vivo,32054,0.173552869,3,2021,sikkim
Oppo,19674,0.106522716,3,2021,sikkim
Realme,10359,0.05608767,3,2021,sikkim
Apple,5768,0.031230204,3,2021,sikkim
OnePlus,2450,0.013265256,3,2021,sikkim
HMD Global,2212,0.011976631,3,2021,sikkim
Tecno,2190,0.011857515,3,2021,sikkim
Motorola,2041,0.011050771,3,2021,sikkim
Others,12820,0.069412485,3,2021,sikkim
Samsung,59868,0.30327192,4,2021,sikkim
Xiaomi,39826,0.201745632,4,2021,sikkim
Vivo,34807,0.176321002,4,2021,sikkim
Oppo,20992,0.106338681,4,2021,sikkim
Realme,12763,0.064653229,4,2021,sikkim
Apple,6458,0.032714139,4,2021,sikkim
OnePlus,2920,0.014791775,4,2021,sikkim
Tecno,2588,0.013109971,4,2021,sikkim
HMD Global,2358,0.011944865,4,2021,sikkim
Motorola,2089,0.010582198,4,2021,sikkim
Others,12738,0.064526587,4,2021,sikkim
Samsung,61996,0.295759866,1,2022,sikkim
Xiaomi,41866,0.19972712,1,2022,sikkim
Vivo,37402,0.178431036,1,2022,sikkim
Oppo,22501,0.107343905,1,2022,sikkim
Realme,14771,0.070466949,1,2022,sikkim
Apple,7058,0.033671094,1,2022,sikkim
OnePlus,3294,0.015714449,1,2022,sikkim
Tecno,3147,0.015013167,1,2022,sikkim
HMD Global,2316,0.011048775,1,2022,sikkim
Motorola,2125,0.010137585,1,2022,sikkim
Others,13140,0.062686054,1,2022,sikkim
Xiaomi,503469,0.239205627,1,2018,tamil-nadu
Samsung,408997,0.194320571,1,2018,tamil-nadu
Vivo,256682,0.121953444,1,2018,tamil-nadu
Oppo,160460,0.076236938,1,2018,tamil-nadu
Motorola,100336,0.047671129,1,2018,tamil-nadu
OnePlus,93643,0.044491185,1,2018,tamil-nadu
Apple,93282,0.044319669,1,2018,tamil-nadu
Lenovo,92559,0.043976161,1,2018,tamil-nadu
Realme,82612,0.039250193,1,2018,tamil-nadu
Huawei,59799,0.028411396,1,2018,tamil-nadu
Others,252915,0.120163687,1,2018,tamil-nadu
Xiaomi,723469,0.241475403,2,2018,tamil-nadu
Samsung,574902,0.191887547,2,2018,tamil-nadu
Vivo,390299,0.130271799,2,2018,tamil-nadu
Oppo,240094,0.080137221,2,2018,tamil-nadu
Motorola,139685,0.046623272,2,2018,tamil-nadu
Lenovo,127831,0.04266671,2,2018,tamil-nadu
Apple,123693,0.041285552,2,2018,tamil-nadu
OnePlus,119948,0.040035567,2,2018,tamil-nadu
Realme,116217,0.038790255,2,2018,tamil-nadu
Huawei,86507,0.028873819,2,2018,tamil-nadu
Others,353391,0.117952855,2,2018,tamil-nadu
Xiaomi,948490,0.243191527,3,2018,tamil-nadu
Samsung,739663,0.189648572,3,2018,tamil-nadu
Vivo,545491,0.13986314,3,2018,tamil-nadu
Oppo,327387,0.083941575,3,2018,tamil-nadu
Motorola,177191,0.045431528,3,2018,tamil-nadu
Lenovo,153372,0.039324369,3,2018,tamil-nadu
Apple,150205,0.038512355,3,2018,tamil-nadu
Realme,149904,0.038435179,3,2018,tamil-nadu
OnePlus,145542,0.037316768,3,2018,tamil-nadu
Huawei,118152,0.03029401,3,2018,tamil-nadu
Others,444780,0.114040978,3,2018,tamil-nadu
Xiaomi,1270630,0.244357656,4,2018,tamil-nadu
Samsung,978019,0.18808499,4,2018,tamil-nadu
Vivo,776632,0.149355812,4,2018,tamil-nadu
Oppo,457237,0.087932255,4,2018,tamil-nadu
Motorola,228639,0.04397007,4,2018,tamil-nadu
Realme,198871,0.03824532,4,2018,tamil-nadu
Lenovo,194451,0.0373953,4,2018,tamil-nadu
Apple,191032,0.036737785,4,2018,tamil-nadu
OnePlus,180637,0.0347387,4,2018,tamil-nadu
Huawei,164880,0.031708436,4,2018,tamil-nadu
Others,558850,0.107473675,4,2018,tamil-nadu
Xiaomi,1539941,0.244578604,1,2019,tamil-nadu
Samsung,1181910,0.187714918,1,2019,tamil-nadu
Vivo,982792,0.156090328,1,2019,tamil-nadu
Oppo,574119,0.091183509,1,2019,tamil-nadu
Motorola,263727,0.041886008,1,2019,tamil-nadu
Realme,239102,0.037974983,1,2019,tamil-nadu
Apple,223033,0.035422851,1,2019,tamil-nadu
Lenovo,220455,0.035013404,1,2019,tamil-nadu
OnePlus,209025,0.033198053,1,2019,tamil-nadu
Huawei,206764,0.032838953,1,2019,tamil-nadu
Others,655435,0.104098389,1,2019,tamil-nadu
Xiaomi,1811254,0.243788603,2,2019,tamil-nadu
Samsung,1396893,0.188017028,2,2019,tamil-nadu
Vivo,1196063,0.160985995,2,2019,tamil-nadu
Oppo,697196,0.093840201,2,2019,tamil-nadu
Motorola,303963,0.040912382,2,2019,tamil-nadu
Realme,281300,0.037862019,2,2019,tamil-nadu
Apple,254300,0.034227912,2,2019,tamil-nadu
Lenovo,251562,0.033859386,2,2019,tamil-nadu
Huawei,248271,0.033416429,2,2019,tamil-nadu
OnePlus,232848,0.031340546,2,2019,tamil-nadu
Others,755959,0.1017495,2,2019,tamil-nadu
Xiaomi,2046907,0.242845779,3,2019,tamil-nadu
Samsung,1578951,0.187327312,3,2019,tamil-nadu
Vivo,1404873,0.166674635,3,2019,tamil-nadu
Oppo,809503,0.096039726,3,2019,tamil-nadu
Motorola,331659,0.039348142,3,2019,tamil-nadu
Realme,325676,0.038638317,3,2019,tamil-nadu
Huawei,287625,0.034123933,3,2019,tamil-nadu
Apple,280108,0.033232113,3,2019,tamil-nadu
Lenovo,263109,0.031215346,3,2019,tamil-nadu
OnePlus,253980,0.030132278,3,2019,tamil-nadu
Others,846444,0.100422419,3,2019,tamil-nadu
Xiaomi,2321854,0.241344596,4,2019,tamil-nadu
Samsung,1803401,0.187454115,4,2019,tamil-nadu
Vivo,1661144,0.172667243,4,2019,tamil-nadu
Oppo,954430,0.099208014,4,2019,tamil-nadu
Realme,385827,0.040104701,4,2019,tamil-nadu
Motorola,364512,0.037889119,4,2019,tamil-nadu
Huawei,329271,0.034226001,4,2019,tamil-nadu
Apple,306135,0.031821134,4,2019,tamil-nadu
Lenovo,283182,0.02943529,4,2019,tamil-nadu
OnePlus,275013,0.028586165,4,2019,tamil-nadu
Others,935724,0.097263623,4,2019,tamil-nadu
Xiaomi,2602334,0.239353009,1,2020,tamil-nadu
Samsung,2037120,0.187366726,1,2020,tamil-nadu
Vivo,1937792,0.178230906,1,2020,tamil-nadu
Oppo,1109430,0.102041248,1,2020,tamil-nadu
Realme,450799,0.041462817,1,2020,tamil-nadu
Motorola,395956,0.036418561,1,2020,tamil-nadu
Huawei,370773,0.034102323,1,2020,tamil-nadu
Apple,333073,0.030634817,1,2020,tamil-nadu
Lenovo,308388,0.028364382,1,2020,tamil-nadu
OnePlus,293970,0.027038268,1,2020,tamil-nadu
Others,1032733,0.094986943,1,2020,tamil-nadu
Xiaomi,2891155,0.237939751,2,2020,tamil-nadu
Samsung,2285005,0.18805409,2,2020,tamil-nadu
Vivo,2216953,0.182453464,2,2020,tamil-nadu
Oppo,1270624,0.104571342,2,2020,tamil-nadu
Realme,512202,0.042153816,2,2020,tamil-nadu
Motorola,430995,0.035470545,2,2020,tamil-nadu
Huawei,410511,0.033784728,2,2020,tamil-nadu
Apple,352063,0.028974504,2,2020,tamil-nadu
Lenovo,331665,0.027295765,2,2020,tamil-nadu
OnePlus,305910,0.025176149,2,2020,tamil-nadu
Others,1143703,0.094125845,2,2020,tamil-nadu
Xiaomi,3217633,0.235837179,3,2020,tamil-nadu
Vivo,2577603,0.188926028,3,2020,tamil-nadu
Samsung,2574986,0.188734214,3,2020,tamil-nadu
Oppo,1456520,0.106755981,3,2020,tamil-nadu
Realme,592254,0.043409398,3,2020,tamil-nadu
Motorola,466225,0.034172073,3,2020,tamil-nadu
Huawei,452345,0.033154735,3,2020,tamil-nadu
Apple,378323,0.027729275,3,2020,tamil-nadu
Lenovo,357461,0.026200189,3,2020,tamil-nadu
OnePlus,324336,0.023772285,3,2020,tamil-nadu
Others,1245765,0.091308643,3,2020,tamil-nadu
Xiaomi,3595631,0.234127356,4,2020,tamil-nadu
Vivo,2971084,0.193460352,4,2020,tamil-nadu
Samsung,2918795,0.190055586,4,2020,tamil-nadu
Oppo,1665487,0.108447187,4,2020,tamil-nadu
Realme,690401,0.044955047,4,2020,tamil-nadu
Motorola,503120,0.032760357,4,2020,tamil-nadu
Huawei,497653,0.032404377,4,2020,tamil-nadu
Apple,417632,0.027193857,4,2020,tamil-nadu
Lenovo,385136,0.0250779,4,2020,tamil-nadu
OnePlus,347722,0.022641709,4,2020,tamil-nadu
Others,1364925,0.088876273,4,2020,tamil-nadu
Xiaomi,3887022,0.233698888,1,2021,tamil-nadu
Vivo,3309321,0.198965851,1,2021,tamil-nadu
Samsung,3143951,0.189023333,1,2021,tamil-nadu
Oppo,1825392,0.109747792,1,2021,tamil-nadu
Realme,782154,0.047025337,1,2021,tamil-nadu
Huawei,522223,0.031397542,1,2021,tamil-nadu
Motorola,518191,0.031155126,1,2021,tamil-nadu
Apple,449432,0.027021138,1,2021,tamil-nadu
Lenovo,389630,0.023425671,1,2021,tamil-nadu
OnePlus,369966,0.022243415,1,2021,tamil-nadu
Others,1435326,0.086295907,1,2021,tamil-nadu
Xiaomi,4159447,0.233617186,2,2021,tamil-nadu
Vivo,3648711,0.204931472,2,2021,tamil-nadu
Samsung,3335419,0.187335288,2,2021,tamil-nadu
Oppo,1982731,0.111360966,2,2021,tamil-nadu
Realme,924040,0.051899117,2,2021,tamil-nadu
Huawei,515007,0.028925597,2,2021,tamil-nadu
Motorola,513680,0.028851065,2,2021,tamil-nadu
Apple,481336,0.02703445,2,2021,tamil-nadu
OnePlus,400480,0.022493137,2,2021,tamil-nadu
Lenovo,375748,0.021104053,2,2021,tamil-nadu
Others,1467943,0.08244767,2,2021,tamil-nadu
Xiaomi,4464525,0.233409437,3,2021,tamil-nadu
Vivo,4059800,0.212250045,3,2021,tamil-nadu
Samsung,3487967,0.182354094,3,2021,tamil-nadu
Oppo,2182951,0.114126668,3,2021,tamil-nadu
Realme,1086229,0.056789042,3,2021,tamil-nadu
Apple,516731,0.027015168,3,2021,tamil-nadu
Huawei,514394,0.026892987,3,2021,tamil-nadu
Motorola,504404,0.026370701,3,2021,tamil-nadu
OnePlus,454175,0.023744683,3,2021,tamil-nadu
Lenovo,358008,0.018716985,3,2021,tamil-nadu
Others,1498256,0.07833019,3,2021,tamil-nadu
Xiaomi,4737458,0.231851665,4,2021,tamil-nadu
Vivo,4457962,0.218173103,4,2021,tamil-nadu
Samsung,3636646,0.177977817,4,2021,tamil-nadu
Oppo,2390692,0.117000704,4,2021,tamil-nadu
Realme,1288203,0.063044783,4,2021,tamil-nadu
Apple,575168,0.028148779,4,2021,tamil-nadu
OnePlus,507178,0.024821342,4,2021,tamil-nadu
Motorola,501002,0.024519088,4,2021,tamil-nadu
Huawei,493892,0.024171124,4,2021,tamil-nadu
Lenovo,336045,0.016446076,4,2021,tamil-nadu
Others,1508896,0.07384552,4,2021,tamil-nadu
Xiaomi,4978558,0.229775853,1,2022,tamil-nadu
Vivo,4823657,0.222626693,1,2022,tamil-nadu
Samsung,3775700,0.174260235,1,2022,tamil-nadu
Oppo,2599406,0.119970628,1,2022,tamil-nadu
Realme,1468106,0.067757633,1,2022,tamil-nadu
Apple,624113,0.028804746,1,2022,tamil-nadu
OnePlus,549762,0.025373217,1,2022,tamil-nadu
Motorola,495397,0.022864104,1,2022,tamil-nadu
Huawei,485896,0.022425604,1,2022,tamil-nadu
Lenovo,331152,0.015283689,1,2022,tamil-nadu
Others,1535273,0.070857598,1,2022,tamil-nadu
Xiaomi,853570,0.25744369,1,2018,telangana
Samsung,678688,0.204697849,1,2018,telangana
Vivo,417290,0.125858075,1,2018,telangana
Oppo,277450,0.083681188,1,2018,telangana
Apple,182270,0.054974122,1,2018,telangana
Realme,177539,0.053547214,1,2018,telangana
OnePlus,158075,0.047676712,1,2018,telangana
Motorola,139364,0.042033322,1,2018,telangana
Lenovo,82558,0.024900168,1,2018,telangana
Huawei,73584,0.022193536,1,2018,telangana
Others,275172,0.082994125,1,2018,telangana
Xiaomi,1108404,0.260181709,2,2018,telangana
Samsung,871232,0.204509033,2,2018,telangana
Vivo,561687,0.131847849,2,2018,telangana
Oppo,365785,0.085862706,2,2018,telangana
Apple,224531,0.052705385,2,2018,telangana
Realme,222301,0.052181925,2,2018,telangana
OnePlus,189797,0.044552084,2,2018,telangana
Motorola,175188,0.041122834,2,2018,telangana
Lenovo,101575,0.023843253,2,2018,telangana
Huawei,95658,0.022454323,2,2018,telangana
Others,343957,0.0807389,2,2018,telangana
Xiaomi,1348603,0.262450664,3,2018,telangana
Samsung,1041937,0.202770613,3,2018,telangana
Vivo,716573,0.139451758,3,2018,telangana
Oppo,453686,0.088291508,3,2018,telangana
Realme,269111,0.052371499,3,2018,telangana
Apple,260670,0.050728802,3,2018,telangana
OnePlus,219364,0.042690271,3,2018,telangana
Motorola,202270,0.03936362,3,2018,telangana
Huawei,119275,0.023212022,3,2018,telangana
Lenovo,111557,0.021710028,3,2018,telangana
Others,395455,0.076959214,3,2018,telangana
Xiaomi,1714433,0.262560074,4,2018,telangana
Samsung,1327932,0.20336865,4,2018,telangana
Vivo,960056,0.147029586,4,2018,telangana
Oppo,598550,0.091666068,4,2018,telangana
Realme,334552,0.051235597,4,2018,telangana
Apple,322702,0.049420806,4,2018,telangana
OnePlus,263159,0.040301981,4,2018,telangana
Motorola,244632,0.037464629,4,2018,telangana
Huawei,155797,0.023859825,4,2018,telangana
Lenovo,133090,0.020382319,4,2018,telangana
Others,474776,0.072710466,4,2018,telangana
Xiaomi,2087604,0.262149013,1,2019,telangana
Samsung,1634479,0.205248244,1,2019,telangana
Vivo,1219194,0.1530992,1,2019,telangana
Oppo,755440,0.094863705,1,2019,telangana
Realme,397059,0.04986033,1,2019,telangana
Apple,378217,0.047494263,1,2019,telangana
OnePlus,299912,0.037661182,1,2019,telangana
Motorola,283123,0.035552918,1,2019,telangana
Huawei,194436,0.024416127,1,2019,telangana
Lenovo,152688,0.01917366,1,2019,telangana
Others,561273,0.070481357,1,2019,telangana
Xiaomi,2369395,0.261927169,2,2019,telangana
Samsung,1863266,0.205976626,2,2019,telangana
Vivo,1423728,0.157387453,2,2019,telangana
Oppo,875408,0.096772863,2,2019,telangana
Realme,450187,0.049766378,2,2019,telangana
Apple,419514,0.0463756,2,2019,telangana
OnePlus,325344,0.035965482,2,2019,telangana
Motorola,310478,0.034322105,2,2019,telangana
Huawei,221025,0.024433432,2,2019,telangana
Lenovo,167039,0.018465495,2,2019,telangana
Others,620623,0.068607398,2,2019,telangana
Xiaomi,2642719,0.26190021,3,2019,telangana
Samsung,2076152,0.205751972,3,2019,telangana
Vivo,1629927,0.161529933,3,2019,telangana
Oppo,994066,0.098514482,3,2019,telangana
Realme,510585,0.050600279,3,2019,telangana
Apple,455573,0.045148449,3,2019,telangana
OnePlus,348387,0.034526043,3,2019,telangana
Motorola,331741,0.032876381,3,2019,telangana
Huawei,248083,0.02458566,3,2019,telangana
Lenovo,173098,0.017154454,3,2019,telangana
Others,680226,0.067412136,3,2019,telangana
Xiaomi,2941413,0.262141877,4,2019,telangana
Samsung,2304661,0.205393857,4,2019,telangana
Vivo,1854821,0.165303634,4,2019,telangana
Oppo,1125257,0.100284109,4,2019,telangana
Realme,586629,0.052281005,4,2019,telangana
Apple,489029,0.043582788,4,2019,telangana
OnePlus,368665,0.03285582,4,2019,telangana
Motorola,355073,0.031644486,4,2019,telangana
Huawei,275415,0.02454528,4,2019,telangana
Lenovo,184229,0.016418686,4,2019,telangana
Others,735499,0.065548459,4,2019,telangana
Xiaomi,3226261,0.262151434,1,2020,telangana
Samsung,2521157,0.20485786,1,2020,telangana
Vivo,2072065,0.168366667,1,2020,telangana
Oppo,1250747,0.101630066,1,2020,telangana
Realme,664650,0.054006465,1,2020,telangana
Apple,522627,0.042466316,1,2020,telangana
OnePlus,385976,0.031362671,1,2020,telangana
Motorola,375706,0.030528177,1,2020,telangana
Huawei,300609,0.024426133,1,2020,telangana
Lenovo,196655,0.015979299,1,2020,telangana
Others,790407,0.064224912,1,2020,telangana
Xiaomi,3507179,0.262156446,2,2020,telangana
Samsung,2745328,0.20520921,2,2020,telangana
Vivo,2282799,0.170635851,2,2020,telangana
Oppo,1377106,0.102936638,2,2020,telangana
Realme,738264,0.055184143,2,2020,telangana
Apple,550940,0.041181951,2,2020,telangana
Motorola,398637,0.029797526,2,2020,telangana
OnePlus,397829,0.02973713,2,2020,telangana
Huawei,325187,0.024307248,2,2020,telangana
Lenovo,207266,0.015492827,2,2020,telangana
Others,847656,0.063361033,2,2020,telangana
Xiaomi,3810161,0.261133014,3,2020,telangana
Samsung,2992702,0.205107683,3,2020,telangana
Vivo,2542381,0.174244504,3,2020,telangana
Oppo,1520230,0.104190412,3,2020,telangana
Realme,832814,0.057077701,3,2020,telangana
Apple,585533,0.040130062,3,2020,telangana
Motorola,420978,0.028852128,3,2020,telangana
OnePlus,415641,0.028486352,3,2020,telangana
Huawei,349866,0.0239784,3,2020,telangana
Lenovo,219113,0.015017118,3,2020,telangana
Others,901463,0.061782626,3,2020,telangana
Xiaomi,4150153,0.26056039,4,2020,telangana
Samsung,3270596,0.20533888,4,2020,telangana
Vivo,2805410,0.176132958,4,2020,telangana
Oppo,1673541,0.105070463,4,2020,telangana
Realme,943307,0.059223947,4,2020,telangana
Apple,628903,0.039484619,4,2020,telangana
Motorola,444416,0.027901913,4,2020,telangana
OnePlus,436917,0.0274311,4,2020,telangana
Huawei,376296,0.023625113,4,2020,telangana
Lenovo,231688,0.014546142,4,2020,telangana
Others,966570,0.060684475,4,2020,telangana
Xiaomi,4458631,0.259992598,1,2021,telangana
Samsung,3491284,0.203584463,1,2021,telangana
Vivo,3089209,0.180138584,1,2021,telangana
Oppo,1818686,0.106051588,1,2021,telangana
Realme,1065087,0.06210757,1,2021,telangana
Apple,674068,0.03930639,1,2021,telangana
OnePlus,461518,0.026912131,1,2021,telangana
Motorola,454264,0.026489135,1,2021,telangana
Huawei,393000,0.022916696,1,2021,telangana
Lenovo,233554,0.013619048,1,2021,telangana
Others,1009768,0.058881797,1,2021,telangana
Xiaomi,4736356,0.25872,2,2021,telangana
Samsung,3662257,0.200048124,2,2021,telangana
Vivo,3396906,0.185553519,2,2021,telangana
Oppo,1971737,0.107704699,2,2021,telangana
Realme,1259720,0.068811288,2,2021,telangana
Apple,719281,0.039290201,2,2021,telangana
OnePlus,508619,0.027782943,2,2021,telangana
Motorola,442262,0.02415824,2,2021,telangana
Huawei,380961,0.020809717,2,2021,telangana
Lenovo,219429,0.011986149,2,2021,telangana
Others,1009352,0.055135119,2,2021,telangana
Xiaomi,5040723,0.256979432,3,2021,telangana
Vivo,3776315,0.192519066,3,2021,telangana
Samsung,3769093,0.192150884,3,2021,telangana
Oppo,2168812,0.110567487,3,2021,telangana
Realme,1483670,0.07563849,3,2021,telangana
Apple,767224,0.039113593,3,2021,telangana
OnePlus,590963,0.030127689,3,2021,telangana
Motorola,426789,0.021757989,3,2021,telangana
Huawei,374748,0.019104904,3,2021,telangana
Lenovo,204439,0.010422437,3,2021,telangana
Others,1012502,0.05161803,3,2021,telangana
Xiaomi,5285587,0.252685519,4,2021,telangana
Vivo,4135644,0.197710747,4,2021,telangana
Samsung,3885608,0.185757396,4,2021,telangana
Oppo,2358132,0.112734084,4,2021,telangana
Realme,1759654,0.084122934,4,2021,telangana
Apple,856106,0.040927448,4,2021,telangana
OnePlus,676556,0.032343788,4,2021,telangana
Motorola,415921,0.019883736,4,2021,telangana
Huawei,353829,0.016915333,4,2021,telangana
Lenovo,187416,0.008959707,4,2021,telangana
Others,1003196,0.047959309,4,2021,telangana
Xiaomi,5509008,0.248706808,1,2022,telangana
Vivo,4471684,0.201876318,1,2022,telangana
Samsung,4003841,0.180755322,1,2022,telangana
Oppo,2540306,0.114683332,1,2022,telangana
Realme,1999746,0.090279492,1,2022,telangana
Apple,930638,0.042014099,1,2022,telangana
OnePlus,746766,0.033713109,1,2022,telangana
Motorola,406265,0.018341028,1,2022,telangana
Huawei,344744,0.015563633,1,2022,telangana
Lenovo,183434,0.008281216,1,2022,telangana
Others,1014180,0.045785642,1,2022,telangana
Xiaomi,14040,0.254546114,1,2018,tripura
Samsung,11668,0.211541599,1,2018,tripura
Oppo,5778,0.104755516,1,2018,tripura
Vivo,4197,0.076091883,1,2018,tripura
Realme,3865,0.070072702,1,2018,tripura
Gionee,1686,0.03056729,1,2018,tripura
Lenovo,1576,0.028572983,1,2018,tripura
Micromax,1432,0.025962253,1,2018,tripura
Asus,1416,0.025672172,1,2018,tripura
Motorola,1394,0.025273311,1,2018,tripura
Others,8105,0.146944178,1,2018,tripura
Xiaomi,21258,0.254986866,2,2018,tripura
Samsung,17945,0.215247874,2,2018,tripura
Oppo,8953,0.107390037,2,2018,tripura
Vivo,6822,0.081828977,2,2018,tripura
Realme,5784,0.069378306,2,2018,tripura
Gionee,2373,0.028463817,2,2018,tripura
Lenovo,2240,0.0268685,2,2018,tripura
Micromax,2200,0.026388706,2,2018,tripura
Asus,2053,0.02462546,2,2018,tripura
Motorola,1988,0.023845794,2,2018,tripura
Others,11753,0.140975662,2,2018,tripura
Xiaomi,29627,0.253495217,3,2018,tripura
Samsung,25764,0.220442528,3,2018,tripura
Oppo,12899,0.11036672,3,2018,tripura
Vivo,10186,0.087153687,3,2018,tripura
Realme,8049,0.068869038,3,2018,tripura
Gionee,3116,0.026661191,3,2018,tripura
Micromax,2824,0.024162774,3,2018,tripura
Asus,2817,0.02410288,3,2018,tripura
Lenovo,2778,0.023769187,3,2018,tripura
Motorola,2735,0.02340127,3,2018,tripura
Others,16079,0.137575509,3,2018,tripura
Xiaomi,38347,0.250200633,4,2018,tripura
Samsung,35132,0.229223893,4,2018,tripura
Oppo,17942,0.117065214,4,2018,tripura
Vivo,14242,0.09292402,4,2018,tripura
Realme,10556,0.068874172,4,2018,tripura
Asus,3636,0.023723616,4,2018,tripura
Lenovo,3586,0.023397384,4,2018,tripura
Gionee,3584,0.023384334,4,2018,tripura
Motorola,3428,0.022366489,4,2018,tripura
Micromax,3415,0.022281669,4,2018,tripura
Others,19397,0.126558575,4,2018,tripura
Xiaomi,46096,0.251541576,1,2019,tripura
Samsung,42367,0.231192771,1,2019,tripura
